OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
122,2022122000802,247813793,1,QUINCY AVE&&SAND LN,QUINCY AVE,SAND LN,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000854,248368500,1,RICHMOND HILL ROAD&&RICHMOND ROAD,RICHMOND ROAD,RICHMOND HILL ROAD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000872,248672249,1,RICHMOND RD&&ST PATRICKS PL,RICHMOND RD,ST PATRICKS PL,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
122,2022122000873,248672250,2,RICHMOND RD&&ST PATRICKS PL,RICHMOND RD,ST PATRICKS PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000833,248178093,1,ST STEPHENS PL&&SYDNEY PL,ST STEPHENS PL,SYDNEY PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000796,247612106,1,TARGEE ST&&VENICE AVE,TARGEE ST,VENICE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000865,248672246,1,WILDER AVE&&WOLVERINE ST,WILDER AVE,WOLVERINE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000425,248178098,1,7/10 MILE N/O ARDEN AVE&&WEST SHORE EXPY,WEST SHORE EXPY,7/10 MILE N/O ARDEN AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000409,247715589,1,ALLENTOWN LANE&&ARTHUR KILL ROAD,ALLENTOWN LANE,ARTHUR KILL ROAD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000420,248134309,1,AMBOY RD&&BAYVIEW AVE,BAYVIEW AVE,AMBOY RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000451,248885471,1,AMBOY RD&&FOSTER RD,FOSTER RD,AMBOY RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000448,248885470,1,AMBOY RD&&LYNDALE AVE,AMBOY RD,LYNDALE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000453,248885472,1,AMBOY RD&&MAGUIRE AVE,AMBOY RD,MAGUIRE AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000403,247715586,1,AMBOY RD&&PENTON ST,PENTON ST,AMBOY RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000446,248817746,1,AMBOY RD&&SLEIGHT AVE,AMBOY RD,SLEIGHT AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000416,247953193,1,ARDEN AVE&&DETROIT AVE,ARDEN AVE,DETROIT AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
123,2022123000431,248509644,1,ARDEN ROAD&&WEST SERVICE ROAD,WEST SERVICE ROAD,ARDEN ROAD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000430,248280149,1,ARTHUR KILL RD&&DRUMGOOLE RD W,ARTHUR KILL RD,DRUMGOOLE RD W,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000424,248069379,1,ARTHUR KILL RD&&S BRIDGE ST,ARTHUR KILL RD,S BRIDGE ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000435,248509646,1,ARTHUR KILL RD&&W SERVICE RD,ARTHUR KILL RD,W SERVICE RD,2,3,0,2,3,0,1,0,2,0,0,0,0,0,1,0
123,2022123000398,247715581,1,AUGUSTA AVE&&WAINWRIGHT AVE,WAINWRIGHT AVE,AUGUSTA AVE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000442,248817744,1,BLOOMINGDALE RD&&CRABTREE AVE,BLOOMINGDALE RD,CRABTREE AVE,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000450,248669160,1,CARDIFF ST&&ROSEDALE AVE,ROSEDALE AVE,CARDIFF ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000392,247715576,1,DRUMGOOLE RD E&&HUGUENOT AVE,HUGUENOT AVE,DRUMGOOLE RD E,3,2,0,3,2,0,1,0,1,0,0,0,0,0,1,0
