OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
041,2022041000709,248568605,4,BRUCKNER BLVD&&HUNTS POINT AVE,BRUCKNER BLVD,HUNTS POINT AVE,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000723,248722973,5,BRUCKNER BLVD&&HUNTS POINT AVE,BRUCKNER BLVD,HUNTS POINT AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000678,248205156,1,BRUCKNER BLVD&&LAFAYETTE AVE,BRUCKNER BLVD,LAFAYETTE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000675,248205154,1,BRUCKNER BLVD&&LEGGETT AVE,BRUCKNER BLVD,LEGGETT AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000721,248945474,2,BRUCKNER BLVD&&LEGGETT AVE,BRUCKNER BLVD,LEGGETT AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
041,2022041000711,248568607,1,BRUCKNER BLVD&&LONGWOOD AVE,BRUCKNER BLVD,LONGWOOD AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000673,248945471,2,BRUCKNER BLVD&&LONGWOOD AVE,LONGWOOD AVE,BRUCKNER BLVD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000646,247746982,1,BRUCKNER BLVD&&TIFFANY ST,BRUCKNER BLVD,TIFFANY ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000716,248639050,1,BRYANT AVE&&E BAY AVE,E BAY AVE,BRYANT AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000640,247759280,1,BRYANT AVE&&LAFAYETTE AVE,BRYANT AVE,LAFAYETTE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000691,248290634,1,CASANOVA ST&&OAK POINT AVE,OAK POINT AVE,CASANOVA ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000647,247761077,1,CASANOVA ST&&SPOFFORD AVE,CASANOVA ST,SPOFFORD AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000722,248945475,1,COSTER ST&&OAK POINT AVE,COSTER ST,OAK POINT AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000732,249137488,1,E 162 ST&&PROSPECT AVE,PROSPECT AVE,E 162 ST,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
041,2022041000703,248568602,1,E 163 ST&&FOX ST,E 163 ST,FOX ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000725,248945476,2,E 163 ST&&FOX ST,E 163 ST,FOX ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000728,249139537,1,E 163 ST&&INTERVALE AVE,INTERVALE AVE,E 163 ST,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
041,2022041000706,248568603,1,E 163 ST&&SIMPSON ST,E 163 ST,SIMPSON ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000645,247799338,1,E 163 ST&&TIFFANY ST,E 163 ST,TIFFANY ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000639,247831974,1,E 163 ST&&WESTCHESTER AVE,WESTCHESTER AVE,E 163 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
041,2022041000713,248714936,2,E 163 ST&&WESTCHESTER AVE,E 163 ST,WESTCHESTER AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000636,247632925,1,E BAY AVE&&TIFFANY ST,TIFFANY ST,E BAY AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
041,2022041000688,248945472,1,EAST 167 STREET&&REVEREND JAMES POLITE AVENUE,EAST 167 STREET,REVEREND JAMES POLITE AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
041,2022041000632,247567153,1,FAILE ST&&WESTCHESTER AVE,WESTCHESTER AVE,FAILE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000664,248205152,1,GARRISON AVE&&HUNTS POINT AVE,HUNTS POINT AVE,GARRISON AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
041,2022041000669,248643648,1,GARRISON AVE&&WHITTIER ST,WHITTIER ST,GARRISON AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000686,248290633,1,HALLECK ST&&OAK POINT AVE,OAK POINT AVE,HALLECK ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000715,248945473,1,HALLECK ST&&RYAWA AVE,HALLECK ST,RYAWA AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000710,248568606,1,HOE AVE&&WESTCHESTER AVE,HOE AVE,WESTCHESTER AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
041,2022041000662,248290629,1,HUNTS POINT AVE&&LONGFELLOW AVE,HUNTS POINT AVE,LONGFELLOW AVE,2,14,0,2,14,0,0,0,14,0,0,0,0,0,1,0
041,2022041000641,247746979,1,HUNTS POINT AVE&&SENECA AVE,HUNTS POINT AVE,SENECA AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000667,248205153,2,HUNTS POINT AVE&&SENECA AVE,HUNTS POINT AVE,SENECA AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
041,2022041000692,248699808,3,HUNTS POINT AVE&&SENECA AVE,HUNTS POINT AVE,SENECA AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000661,248205150,1,LAFAYETTE AVE&&LONGFELLOW AVE,LAFAYETTE AVE,LONGFELLOW AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000627,247426751,1,LAFAYETTE AVE&&TIFFANY ST,TIFFANY ST,LAFAYETTE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000642,247746980,1,LONGFELLOW AVE&&WESTCHESTER AVE,WESTCHESTER AVE,LONGFELLOW AVE,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
041,2022041000680,248290631,1,LONGWOOD AVE&&SOUTHERN BLVD,SOUTHERN BLVD,LONGWOOD AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
041,2022041000629,247636822,1,MANIDA ST&&RANDALL AVE,RANDALL AVE,MANIDA ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000654,247852935,1,MANIDA ST&&RYAWA AVE,RYAWA AVE,MANIDA ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000658,247831976,1,RANDALL AVE&&WORTHEN ST,RANDALL AVE,WORTHEN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000630,247636823,1,SHERIDAN BOULEVARD&&WESTCHESTER AVENUE,SHERIDAN BOULEVARD,WESTCHESTER AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000699,248440039,2,SHERIDAN BOULEVARD&&WESTCHESTER AVENUE,SHERIDAN BOULEVARD,WESTCHESTER AVENUE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
041,2022041000698,248440038,1,SOUTHERN BLVD&&WESTCHESTER AVE,WESTCHESTER AVE,SOUTHERN BLVD,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
041,2022041000633,247636825,1,WESTCHESTER AVE&&WHITLOCK AVE,WESTCHESTER AVE,WHITLOCK AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
041,2022041000674,248404300,2,WESTCHESTER AVE&&WHITLOCK AVE,WESTCHESTER AVE,WHITLOCK AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000707,248714934,3,WESTCHESTER AVE&&WHITLOCK AVE,WESTCHESTER AVE,WHITLOCK AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000695,248722971,4,WESTCHESTER AVE&&WHITLOCK AVE,WHITLOCK AVE,WESTCHESTER AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
