OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
013,2022013000500,248280112,1,E 14 ST&&UNION SQ E,E 14 ST,UNION SQ E,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
013,2022013000468,247504842,1,E 15 ST&&NATHAN D PERLMAN PL,E 15 ST,NATHAN D PERLMAN PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
013,2022013000517,248622511,1,E 16 ST&&UNION SQ W,E 16 ST,UNION SQ W,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
013,2022013000546,249020693,1,E 21 ST&&GRAMERCY PARK N,E 21 ST,GRAMERCY PARK N,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
013,2022013000516,248477595,1,E 21 ST&&PARK AVE S,PARK AVE S,E 21 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
013,2022013000527,248610254,1,E 23 ST&&FRANKLIN D ROOSEVELT DR,E 23 ST,FRANKLIN D ROOSEVELT DR,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
013,2022013000499,248065531,1,E 23 ST&&MADISON AVE,E 23 ST,MADISON AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
013,2022013000480,247737080,1,E 23 ST&&PARK AVE S,E 23 ST,PARK AVE S,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
013,2022013000520,248610245,1,E 25 ST&&PARK AVE S,E 25 ST,PARK AVE S,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
013,2022013000534,248746327,1,E 28 ST&&FRANKLIN D ROOSEVELT DR,FRANKLIN D ROOSEVELT DR,E 28 ST,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
013,2022013000514,248196312,1,E 28 ST&&MOUNT CARMEL PL,E 28 ST,MOUNT CARMEL PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
013,2022013000482,247805028,1,EAST 25 STREET&&FDR DRIVE,FDR DRIVE,EAST 25 STREET,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
014,2022014000411,247526933,1,5 AVE&&E 33 ST,E 33 ST,5 AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000464,248509478,1,5 AVE&&E 38 ST,E 38 ST,5 AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
014,2022014000484,249169461,1,5 AVE&&W 32 ST,W 32 ST,5 AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
014,2022014000427,247814979,1,5 AVE&&W 34 ST,W 34 ST,5 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
014,2022014000482,249169460,2,5 AVE&&W 34 ST,W 34 ST,5 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000450,248477599,1,5 AVE&&W 36 ST,W 36 ST,5 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000481,249169459,1,7 AVE&&W 30 ST,W 30 ST,7 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000414,247548196,1,7 AVE&&W 33 ST,7 AVE,W 33 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000461,248509477,1,7 AVE&&W 34 ST,W 34 ST,7 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
014,2022014000472,249165465,2,7 AVE&&W 34 ST,W 34 ST,7 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000469,249210552,3,7 AVE&&W 34 ST,W 34 ST,7 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
014,2022014000433,247887346,1,7 AVE&&W 36 ST,W 36 ST,7 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000486,248911952,1,7 AVE&&W 37 ST,W 37 ST,7 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000426,247805591,1,7 AVE&&W 42 ST,W 42 ST,7 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000431,247831971,1,8 AVE&&W 31 ST,W 31 ST,8 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000439,248177948,2,8 AVE&&W 31 ST,W 31 ST,8 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000428,247814980,1,8 AVE&&W 34 ST,8 AVE,W 34 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000471,248605556,2,8 AVE&&W 34 ST,W 34 ST,8 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000476,248740601,1,8 AVE&&W 41 ST,8 AVE,W 41 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000465,248453280,1,9 AVE&&W 41 ST,9 AVE,W 41 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
014,2022014000447,248177952,1,9 AVE&&W 42 ST,W 42 ST,9 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000413,247526934,1,AVENUE OF THE AMERICAS&&W 30 ST,W 30 ST,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000436,248142206,1,AVENUE OF THE AMERICAS&&W 31 ST,W 31 ST,AVENUE OF THE AMERICAS,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
014,2022014000437,248177947,1,AVENUE OF THE AMERICAS&&W 33 ST,W 33 ST,AVENUE OF THE AMERICAS,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
014,2022014000425,247805590,1,AVENUE OF THE AMERICAS&&W 41 ST,W 41 ST,AVENUE OF THE AMERICAS,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
014,2022014000444,248148975,1,AVENUE OF THE AMERICAS&&W 42 ST,W 42 ST,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000454,248509475,2,AVENUE OF THE AMERICAS&&W 42 ST,W 42 ST,AVENUE OF THE AMERICAS,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
014,2022014000417,247545994,1,AVENUE OF THE AMERICAS&&W 43 ST,W 43 ST,AVENUE OF THE AMERICAS,2,2,0,2,2,0,0,0,0,0,0,0,2,0,1,1
014,2022014000485,249157662,1,BROADWAY&&W 35 ST,W 35 ST,BROADWAY,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
014,2022014000452,248477600,1,BROADWAY&&W 36 ST,W 36 ST,BROADWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
